0.978	0.565	0.000	-0.650	-1.460
1.696	0.935	0.000	-0.998	-2.150
0.384	0.281	0.000	-0.425	-1.077
-0.067	0.041	0.000	-0.183	-0.577
-0.809	-0.331	0.000	0.147	0.048
-0.829	-0.372	0.000	0.244	0.330
-1.298	-0.616	0.000	0.482	0.812
-1.211	-0.596	0.000	0.511	0.939
-1.322	-0.663	0.000	0.595	1.136
-1.084	-0.563	0.000	0.546	1.106
-1.049	-0.549	0.000	0.542	1.112
-0.871	-0.475	0.000	0.506	1.091
-0.667	-0.372	0.000	0.416	0.920
-0.438	-0.269	0.000	0.348	0.828
-0.148	-0.123	0.000	0.217	0.579
0.032	-0.039	0.000	0.157	0.488
0.319	0.110	0.000	0.015	0.204
0.410	0.160	0.000	-0.038	0.091
0.785	0.351	0.000	-0.214	-0.253
0.822	0.386	0.000	-0.278	-0.426
1.113	0.543	0.000	-0.442	-0.775
0.872	0.455	0.000	-0.431	-0.859
1.128	0.604	0.000	-0.607	-1.260
0.607	0.383	0.000	-0.492	-1.171
0.418	0.321	0.000	-0.503	-1.297
-0.543	-0.092	0.000	-0.279	-1.095
-0.059	0.097	0.000	-0.340	-1.041
0.001	0.100	0.000	-0.290	-0.865
0.188	0.165	0.000	-0.292	-0.781
0.111	0.101	0.000	-0.186	-0.503
0.450	0.235	0.000	-0.234	-0.485
0.219	0.106	0.000	-0.096	-0.186
0.558	0.249	0.000	-0.170	-0.241
0.279	0.105	0.000	-0.036	0.021
0.485	0.197	0.000	-0.095	-0.055
0.135	0.022	0.000	0.057	0.228
0.421	0.160	0.000	-0.053	0.038
0.181	0.041	0.000	0.049	0.227
0.421	0.160	0.000	-0.054	0.037
0.134	0.022	0.000	0.056	0.226
0.485	0.197	0.000	-0.096	-0.058
0.279	0.106	0.000	-0.037	0.018
0.558	0.249	0.000	-0.171	-0.245
0.220	0.107	0.000	-0.098	-0.189
0.451	0.236	0.000	-0.236	-0.488
0.112	0.102	0.000	-0.187	-0.506
0.189	0.166	0.000	-0.293	-0.784
0.003	0.101	0.000	-0.290	-0.866
-0.057	0.098	0.000	-0.340	-1.042
-0.540	-0.090	0.000	-0.280	-1.096
0.421	0.322	0.000	-0.504	-1.298
0.610	0.384	0.000	-0.493	-1.171
1.132	0.606	0.000	-0.608	-1.260
0.875	0.456	0.000	-0.431	-0.859
1.117	0.545	0.000	-0.443	-0.775
0.825	0.387	0.000	-0.278	-0.426
0.787	0.352	0.000	-0.214	-0.253
0.412	0.160	0.000	-0.038	0.092
0.320	0.110	0.000	0.015	0.205
0.032	-0.039	0.000	0.157	0.488
-0.149	-0.123	0.000	0.217	0.579
-0.439	-0.269	0.000	0.348	0.828
-0.667	-0.372	0.000	0.415	0.918
-0.870	-0.474	0.000	0.505	1.087
-1.046	-0.548	0.000	0.540	1.107
-1.081	-0.561	0.000	0.543	1.100
-1.317	-0.660	0.000	0.592	1.129
-1.206	-0.593	0.000	0.508	0.933
-1.292	-0.614	0.000	0.479	0.805
-0.825	-0.369	0.000	0.242	0.324
-0.805	-0.329	0.000	0.145	0.044
-0.065	0.042	0.000	-0.185	-0.579
0.385	0.282	0.000	-0.425	-1.078
1.694	0.935	0.000	-0.998	-2.149
0.975	0.563	0.000	-0.648	-1.458
0.790	0.456	0.000	-0.525	-1.180
0.501	0.302	0.000	-0.372	-0.865
0.432	0.246	0.000	-0.279	-0.623
-0.023	0.012	0.000	-0.063	-0.200
0.107	0.056	0.000	-0.060	-0.130
-0.293	-0.144	0.000	0.114	0.195
-0.076	-0.052	0.000	0.068	0.163
-0.280	-0.150	0.000	0.146	0.296
0.010	-0.024	0.000	0.071	0.213
-0.233	-0.133	0.000	0.143	0.309
0.700	0.301	0.000	-0.177	-0.195
0.602	0.279	0.000	-0.212	-0.346
0.775	0.340	0.000	-0.214	-0.270
0.607	0.291	0.000	-0.241	-0.429
0.758	0.351	0.000	-0.261	-0.417
0.678	0.346	0.000	-0.325	-0.646
1.014	0.501	0.000	-0.436	-0.813
0.995	0.529	0.000	-0.535	-1.116
1.344	0.696	0.000	-0.666	-1.337
1.457	0.791	0.000	-0.825	-1.755
1.602	0.859	0.000	-0.875	-1.831
1.801	0.991	0.000	-1.057	-2.278
1.902	1.031	0.000	-1.068	-2.259
1.464	0.824	0.000	-0.910	-2.002
0.758	0.445	0.000	-0.522	-1.188
0.049	0.106	0.000	-0.255	-0.733
-0.215	-0.067	0.000	-0.018	-0.156
-0.669	-0.290	0.000	0.169	0.183
-0.762	-0.375	0.000	0.323	0.598
-0.882	-0.433	0.000	0.372	0.685
-0.826	-0.442	0.000	0.454	0.957
-0.807	-0.422	0.000	0.419	0.861
-0.789	-0.444	0.000	0.500	1.113
-0.590	-0.328	0.000	0.367	0.813
-0.497	-0.307	0.000	0.399	0.952
-0.208	-0.144	0.000	0.218	0.553
-0.150	-0.133	0.000	0.247	0.667
0.137	0.036	0.000	0.045	0.206
0.114	0.019	0.000	0.071	0.271
0.480	0.229	0.000	-0.167	-0.261
0.410	0.199	0.000	-0.154	-0.255
0.686	0.371	0.000	-0.374	-0.777
0.343	0.220	0.000	-0.281	-0.667
0.502	0.342	0.000	-0.476	-1.172
-0.116	0.057	0.000	-0.276	-0.876
-0.407	-0.033	0.000	-0.308	-1.112
-0.795	-0.218	0.000	-0.166	-0.880
-0.595	-0.121	0.000	-0.247	-1.025
-0.661	-0.197	0.000	-0.097	-0.609
-0.481	-0.117	0.000	-0.148	-0.676
-0.648	-0.242	0.000	0.043	-0.187
-0.293	-0.084	0.000	-0.057	-0.315
-0.562	-0.252	0.000	0.154	0.184
-0.184	-0.077	0.000	0.027	-0.011
-0.483	-0.252	0.000	0.233	0.455
-0.231	-0.126	0.000	0.120	0.240
-0.608	-0.334	0.000	0.341	0.716
-0.279	-0.161	0.000	0.171	0.369
-0.555	-0.314	0.000	0.337	0.730
-0.279	-0.161	0.000	0.171	0.368
-0.609	-0.334	0.000	0.341	0.715
-0.232	-0.126	0.000	0.119	0.238
-0.484	-0.252	0.000	0.232	0.452
-0.184	-0.076	0.000	0.026	-0.014
-0.562	-0.251	0.000	0.153	0.181
-0.293	-0.084	0.000	-0.058	-0.318
-0.648	-0.242	0.000	0.042	-0.189
-0.481	-0.117	0.000	-0.149	-0.677
-0.661	-0.197	0.000	-0.097	-0.609
-0.594	-0.120	0.000	-0.248	-1.025
-0.793	-0.217	0.000	-0.166	-0.879
-0.406	-0.033	0.000	-0.308	-1.111
-0.115	0.058	0.000	-0.276	-0.874
0.504	0.343	0.000	-0.476	-1.170
0.345	0.220	0.000	-0.280	-0.665
0.687	0.371	0.000	-0.373	-0.775
0.410	0.199	0.000	-0.153	-0.252
0.480	0.228	0.000	-0.166	-0.258
0.113	0.018	0.000	0.072	0.275
0.134	0.035	0.000	0.047	0.209
-0.154	-0.135	0.000	0.248	0.670
-0.212	-0.145	0.000	0.219	0.556
-0.501	-0.309	0.000	0.400	0.954
-0.593	-0.330	0.000	0.368	0.813
-0.791	-0.445	0.000	0.500	1.112
-0.807	-0.422	0.000	0.418	0.859
-0.826	-0.441	0.000	0.453	0.953
-0.880	-0.432	0.000	0.370	0.681
-0.760	-0.374	0.000	0.322	0.593
-0.666	-0.288	0.000	0.167	0.178
-0.212	-0.066	0.000	-0.020	-0.159
0.050	0.107	0.000	-0.256	-0.736
0.758	0.445	0.000	-0.523	-1.189
1.462	0.823	0.000	-0.910	-2.000
1.899	1.029	0.000	-1.066	-2.257
1.796	0.989	0.000	-1.055	-2.273
1.597	0.856	0.000	-0.872	-1.825
1.451	0.788	0.000	-0.822	-1.748
1.337	0.693	0.000	-0.663	-1.329
0.988	0.526	0.000	-0.532	-1.109
1.008	0.498	0.000	-0.433	-0.805
0.672	0.342	0.000	-0.322	-0.638
0.752	0.348	0.000	-0.258	-0.410
0.602	0.289	0.000	-0.238	-0.423
0.771	0.338	0.000	-0.212	-0.265
0.600	0.278	0.000	-0.211	-0.344
1.451	0.625	0.000	-0.361	-0.384
1.257	0.554	0.000	-0.352	-0.449
1.547	0.676	0.000	-0.412	-0.486
1.293	0.584	0.000	-0.401	-0.578
1.569	0.710	0.000	-0.486	-0.696
1.401	0.661	0.000	-0.513	-0.857
1.860	0.882	0.000	-0.689	-1.158
1.732	0.855	0.000	-0.740	-1.372
2.170	1.071	0.000	-0.922	-1.702
2.146	1.096	0.000	-1.017	-1.994
2.321	1.183	0.000	-1.092	-2.133
2.360	1.234	0.000	-1.199	-2.431
2.498	1.297	0.000	-1.240	-2.486
1.971	1.041	0.000	-1.029	-2.111
1.278	0.672	0.000	-0.658	-1.342
0.475	0.282	0.000	-0.337	-0.774
0.238	0.125	0.000	-0.120	-0.240
-0.333	-0.161	0.000	0.133	0.236
-0.462	-0.261	0.000	0.295	0.658
-0.701	-0.384	0.000	0.410	0.886
-0.700	-0.417	0.000	0.509	1.182
-0.787	-0.455	0.000	0.533	1.211
-0.830	-0.504	0.000	0.632	1.486
-0.720	-0.436	0.000	0.547	1.287
-0.681	-0.436	0.000	0.589	1.430
-0.468	-0.312	0.000	0.445	1.104
-0.458	-0.319	0.000	0.475	1.198
-0.240	-0.184	0.000	0.303	0.792
-0.312	-0.217	0.000	0.325	0.823
-0.005	-0.036	0.000	0.112	0.337
-0.129	-0.082	0.000	0.120	0.301
0.101	0.065	0.000	-0.076	-0.173
-0.294	-0.103	0.000	0.012	-0.102
-0.133	0.016	0.000	-0.171	-0.568
-0.790	-0.280	0.000	0.024	-0.307
-1.100	-0.386	0.000	0.016	-0.482
-1.517	-0.577	0.000	0.147	-0.294
-1.327	-0.492	0.000	0.090	-0.372
-1.502	-0.612	0.000	0.262	0.053
-1.331	-0.543	0.000	0.232	0.047
-1.593	-0.708	0.000	0.443	0.547
-1.199	-0.540	0.000	0.351	0.466
-1.554	-0.745	0.000	0.586	0.992
-1.108	-0.547	0.000	0.460	0.832
-1.481	-0.756	0.000	0.687	1.327
-1.154	-0.602	0.000	0.569	1.135
-1.602	-0.842	0.000	0.810	1.635
-1.195	-0.638	0.000	0.630	1.295
-1.542	-0.821	0.000	0.811	1.664
-1.196	-0.638	0.000	0.630	1.294
-1.603	-0.842	0.000	0.810	1.634
-1.155	-0.602	0.000	0.569	1.133
-1.482	-0.756	0.000	0.686	1.324
-1.108	-0.547	0.000	0.459	0.830
-1.554	-0.745	0.000	0.585	0.989
-1.199	-0.540	0.000	0.351	0.464
-1.594	-0.708	0.000	0.442	0.546
-1.332	-0.544	0.000	0.232	0.047
-1.503	-0.613	0.000	0.262	0.053
-1.328	-0.492	0.000	0.091	-0.370
-1.518	-0.577	0.000	0.148	-0.292
-1.101	-0.387	0.000	0.017	-0.479
-0.790	-0.281	0.000	0.026	-0.303
-0.133	0.015	0.000	-0.169	-0.564
-0.295	-0.104	0.000	0.014	-0.097
0.099	0.064	0.000	-0.074	-0.167
-0.132	-0.084	0.000	0.123	0.307
-0.009	-0.039	0.000	0.115	0.344
-0.317	-0.220	0.000	0.328	0.830
-0.246	-0.187	0.000	0.306	0.799
-0.466	-0.323	0.000	0.478	1.205
-0.476	-0.316	0.000	0.448	1.110
-0.689	-0.440	0.000	0.592	1.435
-0.728	-0.440	0.000	0.550	1.290
-0.836	-0.507	0.000	0.634	1.488
-0.791	-0.457	0.000	0.534	1.212
-0.703	-0.418	0.000	0.510	1.181
-0.702	-0.384	0.000	0.410	0.885
-0.463	-0.262	0.000	0.295	0.656
-0.333	-0.160	0.000	0.132	0.234
0.238	0.125	0.000	-0.120	-0.242
0.474	0.282	0.000	-0.337	-0.774
1.275	0.671	0.000	-0.658	-1.341
1.967	1.039	0.000	-1.027	-2.108
2.493	1.294	0.000	-1.238	-2.482
2.353	1.231	0.000	-1.196	-2.424
2.313	1.179	0.000	-1.088	-2.125
2.138	1.092	0.000	-1.013	-1.985
2.162	1.067	0.000	-0.918	-1.692
1.723	0.851	0.000	-0.735	-1.362
1.852	0.877	0.000	-0.684	-1.148
1.394	0.657	0.000	-0.509	-0.848
1.563	0.706	0.000	-0.482	-0.687
1.287	0.581	0.000	-0.398	-0.571
1.543	0.673	0.000	-0.409	-0.481
1.255	0.553	0.000	-0.351	-0.447
2.338	1.015	0.000	-0.602	-0.674
2.160	0.961	0.000	-0.623	-0.824
2.455	1.078	0.000	-0.666	-0.808
2.239	1.015	0.000	-0.700	-1.014
2.538	1.147	0.000	-0.780	-1.105
2.406	1.127	0.000	-0.852	-1.385
2.876	1.348	0.000	-1.020	-1.655
2.753	1.335	0.000	-1.103	-1.960
3.157	1.528	0.000	-1.255	-2.219
3.076	1.535	0.000	-1.352	-2.546
3.150	1.566	0.000	-1.367	-2.551
3.056	1.556	0.000	-1.432	-2.789
3.091	1.563	0.000	-1.415	-2.721
2.684	1.367	0.000	-1.257	-2.447
1.957	0.979	0.000	-0.864	-1.629
1.134	0.586	0.000	-0.556	-1.108
0.802	0.375	0.000	-0.278	-0.440
0.167	0.064	0.000	-0.015	0.036
-0.083	-0.105	0.000	0.223	0.627
-0.403	-0.263	0.000	0.359	0.877
-0.535	-0.371	0.000	0.542	1.358
-0.692	-0.438	0.000	0.580	1.397
-0.856	-0.556	0.000	0.756	1.841
-0.799	-0.506	0.000	0.672	1.620
-0.865	-0.566	0.000	0.777	1.901
-0.690	-0.451	0.000	0.621	1.523
-0.778	-0.510	0.000	0.704	1.727
-0.593	-0.379	0.000	0.512	1.244
-0.762	-0.461	0.000	0.580	1.365
-0.490	-0.285	0.000	0.344	0.794
-0.716	-0.382	0.000	0.398	0.845
-0.515	-0.237	0.000	0.180	0.293
-1.005	-0.454	0.000	0.315	0.459
-0.867	-0.338	0.000	0.116	-0.067
-1.594	-0.675	0.000	0.358	0.300
-1.915	-0.783	0.000	0.346	0.110
-2.244	-0.939	0.000	0.464	0.300
-2.096	-0.867	0.000	0.404	0.193
-2.414	-1.058	0.000	0.633	0.719
-2.276	-0.996	0.000	0.592	0.665
-2.654	-1.224	0.000	0.869	1.306
-2.249	-1.046	0.000	0.760	1.176
-2.676	-1.296	0.000	1.052	1.838
-2.186	-1.074	0.000	0.901	1.626
-2.611	-1.319	0.000	1.181	2.255
-2.226	-1.135	0.000	1.032	1.997
-2.717	-1.406	0.000	1.321	2.619
-2.257	-1.171	0.000	1.104	2.195
-2.652	-1.386	0.000	1.327	2.668
-2.257	-1.171	0.000	1.104	2.194
-2.718	-1.406	0.000	1.321	2.618
-2.227	-1.135	0.000	1.032	1.995
-2.612	-1.320	0.000	1.181	2.252
-2.188	-1.075	0.000	0.900	1.623
-2.677	-1.297	0.000	1.051	1.836
-2.251	-1.047	0.000	0.760	1.175
-2.656	-1.225	0.000	0.869	1.306
-2.278	-0.997	0.000	0.593	0.666
-2.417	-1.059	0.000	0.634	0.721
-2.098	-0.868	0.000	0.406	0.196
-2.247	-0.940	0.000	0.466	0.305
-1.918	-0.785	0.000	0.349	0.116
-1.597	-0.677	0.000	0.361	0.307
-0.871	-0.340	0.000	0.119	-0.059
-1.009	-0.457	0.000	0.319	0.468
-0.521	-0.240	0.000	0.184	0.302
-0.722	-0.386	0.000	0.402	0.855
-0.498	-0.289	0.000	0.349	0.805
-0.772	-0.466	0.000	0.585	1.376
-0.604	-0.384	0.000	0.517	1.255
-0.790	-0.516	0.000	0.710	1.738
-0.702	-0.457	0.000	0.627	1.533
-0.877	-0.572	0.000	0.782	1.910
-0.810	-0.512	0.000	0.676	1.627
-0.866	-0.561	0.000	0.759	1.846
-0.700	-0.442	0.000	0.583	1.400
-0.542	-0.375	0.000	0.544	1.360
-0.408	-0.265	0.000	0.360	0.878
-0.088	-0.107	0.000	0.225	0.628
0.163	0.062	0.000	-0.014	0.036
0.798	0.373	0.000	-0.277	-0.439
1.130	0.585	0.000	-0.555	-1.106
1.951	0.976	0.000	-0.862	-1.626
2.678	1.364	0.000	-1.254	-2.441
3.084	1.559	0.000	-1.411	-2.714
3.048	1.551	0.000	-1.427	-2.781
3.141	1.561	0.000	-1.362	-2.541
3.066	1.529	0.000	-1.347	-2.535
3.147	1.523	0.000	-1.250	-2.207
2.743	1.329	0.000	-1.097	-1.949
2.867	1.343	0.000	-1.015	-1.644
2.397	1.122	0.000	-0.847	-1.375
2.530	1.143	0.000	-0.775	-1.095
2.232	1.012	0.000	-0.696	-1.006
2.450	1.076	0.000	-0.663	-0.801
2.157	0.959	0.000	-0.622	-0.821
3.413	1.483	0.000	-0.879	-0.984
3.361	1.492	0.000	-0.956	-1.239
3.535	1.552	0.000	-0.953	-1.144
3.494	1.578	0.000	-1.068	-1.506
3.697	1.663	0.000	-1.112	-1.538
3.739	1.735	0.000	-1.273	-1.997
4.075	1.892	0.000	-1.391	-2.183
4.091	1.953	0.000	-1.548	-2.642
4.352	2.078	0.000	-1.646	-2.806
4.277	2.091	0.000	-1.757	-3.173
4.231	2.064	0.000	-1.724	-3.097
4.012	1.993	0.000	-1.738	-3.243
3.859	1.910	0.000	-1.649	-3.051
3.487	1.729	0.000	-1.500	-2.784
2.752	1.337	0.000	-1.104	-1.958
1.967	0.961	0.000	-0.804	-1.446
1.408	0.636	0.000	-0.427	-0.592
0.788	0.332	0.000	-0.169	-0.122
0.284	0.033	0.000	0.193	0.712
-0.061	-0.137	0.000	0.338	0.979
-0.430	-0.368	0.000	0.637	1.693
-0.618	-0.451	0.000	0.688	1.753
-0.937	-0.648	0.000	0.940	2.352
-0.938	-0.625	0.000	0.875	2.159
-1.113	-0.740	0.000	1.031	2.539
-1.014	-0.657	0.000	0.892	2.172
-1.166	-0.747	0.000	1.000	2.421
-1.077	-0.654	0.000	0.821	1.932
-1.273	-0.749	0.000	0.899	2.069
-1.151	-0.632	0.000	0.685	1.493
-1.396	-0.739	0.000	0.747	1.557
-1.364	-0.662	0.000	0.558	1.010
-1.832	-0.870	0.000	0.687	1.169
-1.871	-0.831	0.000	0.534	0.695
-2.547	-1.144	0.000	0.759	1.035
-2.874	-1.256	0.000	0.753	0.859
-3.159	-1.392	0.000	0.857	1.029
-3.186	-1.402	0.000	0.857	1.017
-3.606	-1.639	0.000	1.118	1.590
-3.575	-1.628	0.000	1.115	1.596
-3.978	-1.874	0.000	1.418	2.301
-3.705	-1.757	0.000	1.353	2.240
-4.059	-1.983	0.000	1.650	2.954
-3.698	-1.821	0.000	1.544	2.811
-4.017	-2.029	0.000	1.818	3.474
-3.727	-1.888	0.000	1.702	3.270
-4.091	-2.107	0.000	1.969	3.886
-3.744	-1.924	0.000	1.788	3.516
-4.042	-2.097	0.000	1.990	3.972
-3.744	-1.924	0.000	1.788	3.515
-4.092	-2.108	0.000	1.969	3.885
-3.729	-1.889	0.000	1.702	3.268
-4.019	-2.030	0.000	1.818	3.473
-3.700	-1.822	0.000	1.543	2.809
-4.061	-1.985	0.000	1.650	2.952
-3.708	-1.758	0.000	1.353	2.240
-3.982	-1.875	0.000	1.418	2.302
-3.578	-1.629	0.000	1.116	1.598
-3.609	-1.641	0.000	1.120	1.594
-3.188	-1.403	0.000	0.859	1.021
-3.164	-1.395	0.000	0.860	1.036
-2.881	-1.260	0.000	0.758	0.870
-2.554	-1.149	0.000	0.764	1.046
-1.878	-0.836	0.000	0.540	0.707
-1.840	-0.875	0.000	0.693	1.183
-1.374	-0.668	0.000	0.564	1.024
-1.408	-0.745	0.000	0.754	1.572
-1.165	-0.639	0.000	0.693	1.509
-1.288	-0.757	0.000	0.907	2.085
-1.094	-0.662	0.000	0.829	1.949
-1.184	-0.756	0.000	1.008	2.437
-1.033	-0.666	0.000	0.900	2.186
-1.131	-0.749	0.000	1.039	2.553
-0.955	-0.634	0.000	0.882	2.170
-0.952	-0.656	0.000	0.946	2.362
-0.632	-0.457	0.000	0.693	1.761
-0.442	-0.374	0.000	0.641	1.699
-0.072	-0.142	0.000	0.342	0.984
0.275	0.028	0.000	0.196	0.716
0.779	0.328	0.000	-0.166	-0.118
1.400	0.633	0.000	-0.424	-0.587
1.959	0.957	0.000	-0.801	-1.440
2.743	1.333	0.000	-1.100	-1.952
3.476	1.724	0.000	-1.495	-2.776
3.849	1.905	0.000	-1.645	-3.041
4.003	1.988	0.000	-1.733	-3.232
4.220	2.058	0.000	-1.718	-3.084
4.264	2.084	0.000	-1.750	-3.159
4.340	2.071	0.000	-1.639	-2.792
4.079	1.946	0.000	-1.541	-2.628
4.064	1.886	0.000	-1.384	-2.169
3.728	1.729	0.000	-1.267	-1.984
3.687	1.658	0.000	-1.106	-1.526
3.487	1.574	0.000	-1.063	-1.496
3.530	1.549	0.000	-0.950	-1.137
3.358	1.491	0.000	-0.955	-1.235
-0.662	-0.245	0.000	0.044	-0.186
-1.312	-0.557	0.000	0.294	0.245
1.777	0.923	0.000	-0.878	-1.756
1.320	0.708	0.000	-0.724	-1.521
1.323	0.710	0.000	-0.725	-1.524
1.783	0.925	0.000	-0.880	-1.759
-1.307	-0.554	0.000	0.292	0.240
-0.663	-0.246	0.000	0.045	-0.184
1.696	0.935	0.000	-0.998	-2.150
-0.543	-0.092	0.000	-0.279	-1.095
-0.540	-0.090	0.000	-0.280	-1.096
1.694	0.935	0.000	-0.998	-2.149
